geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
32649,betim,MG,-19.9823795,-44.19737598
32678,betim,MG,-19.93135767,-44.10148914
32657,betim,MG,-20.00590383,-44.17275625
32673,betim,MG,-19.94029038,-44.16679
32611,betim,MG,-19.85901892,-44.15551948
32610,betim,MG,-19.95547939,-44.11974122
32603,betim,MG,-19.96359936,-44.20588561
32654,betim,MG,-19.95081943,-44.18301573
32659,betim,MG,-19.99892844,-44.13491787
32625,betim,MG,-19.95115064,-44.23720341
32630,betim,MG,-19.9557606,-44.20469878
32642,betim,MG,-20.0206452,-44.2239043
32639,betim,MG,-20.02761398,-44.23602351
32634,betim,MG,-20.01007864,-44.25030441
32669,betim,MG,-19.95921352,-44.1286135
32687,betim,MG,-19.93693059,-44.09724918
32682,betim,MG,-19.93916206,-44.09647839
32688,betim,MG,-19.93026525,-44.09896918
32660,betim,MG,-19.94889072,-44.16120639
32628,betim,MG,-19.94702512,-44.27053917
32652,betim,MG,-19.94936971,-44.17973172
32635,betim,MG,-20.00656756,-44.22586658
32640,betim,MG,-19.94673372,-44.19643219
32616,betim,MG,-19.94088559,-44.25627921
32662,betim,MG,-19.95227073,-44.14302284
32666,betim,MG,-19.94106008,-44.12819238
32690,betim,MG,-19.94289438,-44.11464665
32664,betim,MG,-19.95067364,-44.11252701
32900,igarape,MG,-20.07067041,-44.30038244
32920,sao joaquim de bicas,MG,-20.05467527,-44.26528368
33045,santa luzia,MG,-19.75471697,-43.88310218
33015,santa luzia,MG,-19.76373565,-43.84743536
33010,santa luzia,MG,-19.77005546,-43.85146163
33030,santa luzia,MG,-19.78407691,-43.92964053
33060,santa luzia,MG,-21.78800082,-43.34306788
33040,santa luzia,MG,-19.78364224,-43.87459539
33035,santa luzia,MG,-19.7652233,-43.86629205
33025,santa luzia,MG,-19.76732689,-43.84340109
33054,santa luzia,MG,-19.75198683,-43.83404384
33084,santa luzia,MG,-20.39511586,-43.49217642
33080,santa luzia,MG,-19.82001451,-43.83030226
33020,santa luzia,MG,-19.75658206,-43.8350108
33065,santa luzia,MG,-19.772343,-43.83281371
33016,santa luzia,MG,-19.7567874,-43.85469667
33082,santa luzia,MG,-19.82581711,-43.83174988
33022,santa luzia,MG,-19.75471608,-43.83817369
33048,santa luzia,MG,-20.70890445,-46.61670129
33140,santa luzia,MG,-19.77387661,-43.92622969
33110,santa luzia,MG,-19.78280029,-43.91784213
33125,santa luzia,MG,-19.79104756,-43.93994055
33120,santa luzia,MG,-19.78815329,-43.92950074
33145,santa luzia,MG,-19.77011364,-43.92922927
33115,santa luzia,MG,-19.79438141,-43.91316929
33130,santa luzia,MG,-19.78237026,-43.93710356
33172,santa luzia,MG,-19.7769825,-43.89436125
33105,santa luzia,MG,-19.78178891,-43.92873757
33113,santa luzia,MG,-19.82288586,-43.8321798
33171,santa luzia,MG,-19.76341747,-43.8677642
33170,santa luzia,MG,-19.78848599,-43.90285939
33147,santa luzia,MG,-19.80630487,-43.89337377
33146,santa luzia,MG,-19.80902277,-43.8945503
33200,vespasiano,MG,-19.75528392,-43.94895032
33350,sao jose da lapa,MG,-19.69687999,-43.95746359
33400,lagoa santa,MG,-19.59218496,-43.90098205
33500,confins,MG,-19.62981215,-43.99233668
33600,pedro leopoldo,MG,-19.65229229,-44.05676793
33680,vera cruz de minas,MG,-19.69975629,-44.04531732
33820,ribeirao das neves,MG,-19.77142488,-44.12858666
33823,ribeirao das neves,MG,-19.76568549,-44.14088523
33860,ribeirao das neves,MG,-19.77139716,-44.06948103
33855,ribeirao das neves,MG,-19.75650587,-44.07255926
33822,ribeirao das neves,MG,-19.8115575,-44.06709621
33805,ribeirao das neves,MG,-19.773021,-44.0809055
33880,ribeirao das neves,MG,-19.77370286,-44.08505558
33882,ribeirao das neves,MG,-19.74872063,-44.15538558
33825,ribeirao das neves,MG,-19.78136498,-44.06736697
33858,ribeirao das neves,MG,-19.75765134,-44.08400468
33840,ribeirao das neves,MG,-19.74430078,-44.09272981
33821,ribeirao das neves,MG,-19.75864693,-44.16255573
33808,ribeirao das neves,MG,-19.77653023,-44.10161229
33809,ribeirao das neves,MG,-19.78365644,-44.10962162
33830,ribeirao das neves,MG,-19.75217604,-44.13571181
33861,ribeirao das neves,MG,-19.77671372,-44.0718511
33836,ribeirao das neves,MG,-19.800873,-44.10388191
33863,ribeirao das neves,MG,-19.78226702,-44.06846195
33833,ribeirao das neves,MG,-19.74434005,-44.13573411
33826,ribeirao das neves,MG,-19.7525173,-44.15634786
33841,ribeirao das neves,MG,-19.73457927,-44.07238268
33920,ribeirao das neves,MG,-19.78437243,-44.02221655
33933,ribeirao das neves,MG,-19.78768386,-44.01087723
33930,ribeirao das neves,MG,-19.757172,-44.1611315
33925,ribeirao das neves,MG,-19.77622318,-43.99194908
33980,taquaracu de minas,MG,-19.66216164,-43.69174986
33900,ribeirao das neves,MG,-19.76109357,-44.08167997
33913,ribeirao das neves,MG,-19.77902942,-44.02292548
33902,ribeirao das neves,MG,-19.79686028,-44.00988929
33915,ribeirao das neves,MG,-19.773955,-44.01352606
33937,ribeirao das neves,MG,-19.75965397,-44.14509269
33938,ribeirao das neves,MG,-19.83617925,-44.03855328
33927,ribeirao das neves,MG,-19.82372463,-44.01109103
33903,ribeirao das neves,MG,-19.79671409,-44.02797711
33943,ribeirao das neves,MG,-19.80577616,-44.01732103
33940,ribeirao das neves,MG,-19.80590227,-44.01521097
33935,ribeirao das neves,MG,-19.80943568,-44.01201342
33944,ribeirao das neves,MG,-19.81011009,-44.02849688
33939,ribeirao das neves,MG,-19.82740665,-44.03514544
33910,ribeirao das neves,MG,-19.80589747,-44.10379626
33936,ribeirao das neves,MG,-19.76655607,-44.00162722
33914,ribeirao das neves,MG,-19.80068049,-44.10253814
33921,ribeirao das neves,MG,-19.78393888,-44.08101232
33934,ribeirao das neves,MG,-19.78252419,-43.98288617
34000,nova lima,MG,-19.9916653,-43.92964787
34007,nova lima,MG,-20.06395202,-43.98103705
34018,nova lima,MG,-20.10453352,-43.93059767
34006,nova lima,MG,-19.98491623,-43.94683283
34003,nova lima,MG,-19.98711131,-43.86441513
34002,nova lima,MG,-19.99729472,-43.84902217
34004,nova lima,MG,-19.99460256,-43.88839427
34012,nova lima,MG,-20.02439197,-43.82237655
34009,nova lima,MG,-20.065199,-43.93687258
34001,nova lima,MG,-19.98930621,-43.8507786
34011,nova lima,MG,-20.11881569,-43.96581793
34015,nova lima,MG,-20.10432024,-43.93062969
34008,nova lima,MG,-20.008017,-43.9291909
34010,nova lima,MG,-20.10121696,-43.93810155
34300,rio acima,MG,-20.08063438,-43.79069303
34400,raposos,MG,-19.96319487,-43.81129631
34525,sabara,MG,-19.90214114,-43.81526376
34585,sabara,MG,-19.88649712,-43.85203058
34535,sabara,MG,-19.91209266,-43.82443293
34515,sabara,MG,-19.88766206,-43.79814377
34505,sabara,MG,-19.88621316,-43.809948
34580,sabara,MG,-19.88700818,-43.84907364
34575,sabara,MG,-19.88094805,-43.84181519
34590,sabara,MG,-19.88008028,-43.86089765
34545,sabara,MG,-19.89185959,-43.83160208
34555,sabara,MG,-19.88828763,-43.82850718
34565,sabara,MG,-19.87992185,-43.82944682
34576,sabara,MG,-19.85814674,-43.86106748
34650,sabara,MG,-19.86853647,-43.89453494
34600,sabara,MG,-19.86283387,-43.85726076
34700,sabara,MG,-19.87916565,-43.89606844
34710,sabara,MG,-19.87728759,-43.90111534
34730,sabara,MG,-19.83359517,-43.84328906
34740,ravena,MG,-19.72893,-43.759855
34720,sabara,MG,-19.84189776,-43.86458083
34735,sabara,MG,-19.83309425,-43.862105
34725,sabara,MG,-19.8349003,-43.85599
34740,sabara,MG,-19.7972634,-43.75509454
34800,caete,MG,-19.88352041,-43.66933297
34950,rocas novas,MG,-19.7576684,-43.63491579
34950,caete,MG,-19.75759333,-43.6345936
34990,nova uniao,MG,-19.72126532,-43.58097182
34940,morro vermelho,MG,-19.96027703,-43.69425248
35051,governador valadares,MG,-18.87351936,-41.96920602
35010,governador valadares,MG,-18.85822999,-41.95041011
35045,governador valadares,MG,-18.89180158,-41.96196366
35060,governador valadares,MG,-18.85874984,-41.97773992
35032,governador valadares,MG,-18.87187599,-41.96017181
35020,governador valadares,MG,-18.86680618,-41.94052973
35059,governador valadares,MG,-18.85636322,-41.98174154
35030,governador valadares,MG,-18.874783,-41.95545258
35040,governador valadares,MG,-18.91074643,-41.99272812
35044,governador valadares,MG,-18.88399299,-41.94164231
35042,governador valadares,MG,-18.91294289,-41.94862
35054,governador valadares,MG,-18.84354062,-41.99714741
35041,governador valadares,MG,-18.89215988,-41.95273609
35053,governador valadares,MG,-18.86520721,-41.96855586
35052,governador valadares,MG,-18.84097588,-41.94516204
35039,governador valadares,MG,-18.88769726,-41.9909155
35024,governador valadares,MG,-18.83022469,-41.90213246
35050,governador valadares,MG,-18.8826875,-41.96944215
35065,governador valadares,MG,-18.84625369,-41.96378135
35057,governador valadares,MG,-18.8414491,-41.96259176
35063,governador valadares,MG,-18.83192826,-41.9662
35055,governador valadares,MG,-18.85063821,-41.99105836
35043,governador valadares,MG,-18.89399796,-41.94677568
35012,governador valadares,MG,-18.85964581,-41.95574573
35022,governador valadares,MG,-18.83772581,-41.89320291
35047,governador valadares,MG,-18.90446447,-41.95669643
35058,governador valadares,MG,-18.84471979,-41.95020183
35046,governador valadares,MG,-18.89014764,-41.9691152
35064,governador valadares,MG,-18.84322525,-41.93689768
35062,governador valadares,MG,-18.83748864,-41.96311214
35001,governador valadares,MG,-18.85454729,-41.95356929
35023,governador valadares,MG,-18.87800775,-41.96949976
35180,timoteo,MG,-19.54373078,-42.65162109
35170,coronel fabriciano,MG,-19.5066433,-42.63087348
35164,ipatinga,MG,-19.46095154,-42.5254879
35181,timoteo,MG,-19.53268037,-42.61524564
35120,itanhomi,MG,-19.17145996,-41.86468868
35162,ipatinga,MG,-19.47809554,-42.55679483
35114,pescador,MG,-18.35475699,-41.5943075
35113,nova modica,MG,-18.44073473,-41.50066075
35112,frei inocencio,MG,-18.55304278,-41.91120737
35182,timoteo,MG,-19.57988226,-42.6459241
35138,alpercata,MG,-18.95538519,-41.95752751
35140,tarumirim,MG,-19.28308004,-42.00212419
35160,ipatinga,MG,-19.50523742,-42.57176378
35171,coronel fabriciano,MG,-19.53079966,-42.57080612
35184,timoteo,MG,-19.53353873,-42.66689167
35198,ipaba,MG,-19.41090482,-42.41846538
35130,engenheiro caldas,MG,-19.19896068,-42.04900899
35199,vargem alegre,MG,-19.60909039,-42.29947741
35179,santana do paraiso,MG,-19.4551546,-42.53231121
35185,marlieria,MG,-19.71205633,-42.73446446
35116,mesquita,MG,-22.78648368,-43.42152889
35190,iapu,MG,-19.43592821,-42.21954463
35148,dom cavati,MG,-19.39714585,-42.11477437
35177,antonio dias,MG,-19.64391846,-42.85949969
35163,ipatinga,MG,-19.44187187,-42.56193748
35115,marilac,MG,-18.50873201,-42.08096354
35147,acucena,MG,-19.90222921,-43.99422191
35123,capitao andrade,MG,-19.06515682,-41.85868921
35110,mathias lobato,MG,-18.58053715,-41.91871243
35157,naque,MG,-19.22440048,-42.33186976
35118,periquito,MG,-19.15805234,-42.2409471
35125,tumiritinga,MG,-18.9749092,-41.63896908
35189,braunas,MG,-19.05719751,-42.71664165
35167,santana do paraiso,MG,-19.37364316,-42.55266479
35195,belo oriente,MG,-19.31444374,-42.50593286
35146,sao joao do oriente,MG,-19.33735144,-42.15970706
35145,sobralia,MG,-19.23244374,-42.0991238
35196,perpetuo socorro,MG,-19.30993957,-42.3754444
35133,sao jose do acacio,MG,-19.0530102,-42.02236179
35193,bugre,MG,-19.43122406,-42.25829965
35183,timoteo,MG,-19.5743458,-42.67627161
35172,coronel fabriciano,MG,-19.47489221,-42.6442394
35108,governador valadares,MG,-18.91231932,-41.95071364
35196,belo oriente,MG,-19.3092632,-42.37045386
35117,naque,MG,-19.22846034,-42.32805216
35156,periquito,MG,-19.106652,-42.2023535
35135,fernandes tourinho,MG,-19.15335243,-42.07971381
35147,naque-nanuque,MG,-19.18291806,-42.4298937
35188,jaguaracu,MG,-19.56294236,-42.70815844
35197,sao sebastiao de braunas,MG,-19.2475786,-42.4543202
35108,goiabal,MG,-21.21620427,-43.78359838
35194,joanesia,MG,-19.17712804,-42.68009101
35105,baguari,MG,-18.87194548,-41.96308233
35109,chonim,MG,-18.64336504,-42.0416311
35192,sao sebastiao da barra,MG,-19.24388357,-42.21299557
35166,mesquita,MG,-19.22595878,-42.61315555
35150,acucena,MG,-19.07627414,-42.54788008
35161,ipatinga,MG,-19.44018264,-42.56736
35168,joanesia,MG,-19.16904243,-42.6778931
35143,sao vicente do rio doce,MG,-19.26576128,-41.8140113
35290,mantena,MG,-18.77009924,-41.00334433
35222,itueta,MG,-19.41422443,-41.24952768
35200,aimores,MG,-19.49473403,-41.07024195
35240,conselheiro pena,MG,-19.07527016,-41.53085191
35243,conselheiro pena,MG,-19.06808738,-41.5262392
35270,mendes pimentel,MG,-18.66110929,-41.40601459
35230,resplendor,MG,-19.17685879,-41.26254261
35280,itabirinha,MG,-18.564186,-41.2382015
35277,sao joao do manteninha,MG,-18.72175327,-41.16411262
35248,goiabeira,MG,-18.98372585,-41.22304203
35265,divino das laranjeiras,MG,-18.78034115,-41.48022733
35263,floresta,MG,-9.982875095,-67.84462832
35225,santa rita do itueto,MG,-19.35827466,-41.37968932
35215,sao sebastiao da vala,MG,-19.75446026,-41.27973768
35260,central de minas,MG,-18.80976578,-41.26435746
35280,itabirinha de mantena,MG,-18.5692191,-41.23382924
35246,cuparaque,MG,-18.97393631,-41.09842497
35258,sao geraldo do baixio,MG,-18.91943086,-41.36069215
35250,galileia,MG,-18.99910036,-41.53842307
35249,alvarenga,MG,-19.41993971,-41.72833904
35267,central de santa helena,MG,-18.65745326,-48.18088303
35220,itueta,MG,-19.3977246,-41.22559571
35222,quatituba,MG,-19.41441368,-41.24958529
35296,limeira de mantena,MG,-18.57725823,-41.14486912
35255,sapucaia do norte,MG,-18.84189981,-41.51350937
35202,conceicao do capim,MG,-19.49760421,-41.08442378
35275,sao felix de minas,MG,-18.58966055,-41.48861628
35285,boa uniao de itabirinha,MG,-18.49570126,-41.3024396
35245,ferruginha,MG,-19.23216303,-41.64450103
35228,sao jose do itueto,MG,-19.3493314,-41.45366359
35238,campo alegre de minas,MG,-19.0975,-41.03222
35298,nova belem,MG,-18.49596553,-41.10241137
35243,barra do cuiete,MG,-19.06938413,-41.53210228
35232,calixto,MG,-19.25545513,-41.15224049
35212,penha do capim,MG,-19.66674258,-41.25213238
35295,barra do ariranha,MG,-18.66475944,-41.10067339
35236,independencia,MG,-20.00758123,-44.04116293
35245,aldeia,MG,-19.00823842,-41.11203382
35365,abre campo,MG,-20.3014575,-42.47811225
35338,ubaporanga,MG,-19.63724698,-42.10762849
35367,matipo,MG,-20.28244511,-42.3392023
35300,caratinga,MG,-19.79022695,-42.1421023
35330,inhapim,MG,-19.51279415,-42.12905014
35302,caratinga,MG,-19.78167868,-42.12529021
35380,urucania,MG,-20.3518845,-42.74616825
35360,sao pedro dos ferros,MG,-20.17512882,-42.52697233
35326,santa rita de minas,MG,-19.87505621,-42.13395147
35350,raul soares,MG,-20.09954564,-42.44928255
35304,caratinga,MG,-19.76940893,-42.13623158
35370,rio casca,MG,-20.22462248,-42.6435933
35325,piedade de caratinga,MG,-19.75765429,-42.07399263
35323,imbe de minas,MG,-19.59525268,-41.96804864
35368,sericita,MG,-20.47211062,-42.48541014
35335,sao domingos das dores,MG,-19.52989914,-42.01310237
35324,entre folhas,MG,-19.62663559,-42.22690932
35340,bom jesus do galho,MG,-19.57747004,-42.46687479
35364,pedra bonita,MG,-20.52154441,-42.32818283
35390,jequeri,MG,-20.45231454,-42.66572201
35362,aguas ferreas,MG,-20.0934309,-42.62611023
35367,padre fialho,MG,-20.37190766,-42.37641664
35345,corrego novo,MG,-19.83732674,-42.40474592
35328,santa barbara do leste,MG,-21.70704126,-43.43723784
35334,sao sebastiao do anta,MG,-19.49833592,-41.97813873
35382,piedade de ponte nova,MG,-20.2459012,-42.73557761
35388,santo antonio do grama,MG,-20.31914006,-42.60446246
35398,sao vicente do grama,MG,-20.50992403,-42.52624407
35359,vermelho novo,MG,-20.03683799,-42.26628055
35348,pingo-d'agua,MG,-19.72523238,-42.41463443
35303,caratinga,MG,-19.77847243,-42.14617369
35305,caratinga,MG,-19.79103073,-42.14472003
35301,caratinga,MG,-19.79779827,-42.14631498
35311,sapucaia,MG,-19.84883662,-42.20423105
35315,caratinga,MG,-19.84915031,-42.0701517
35384,santa cruz do escalvado,MG,-20.23585575,-42.81393003
35352,bicuiba,MG,-20.08178529,-42.34351982
35348,pingo-d agua,MG,-19.7255118,-42.41363203
35319,santa efigenia,MG,-19.92683366,-43.92522009
35315,santa luzia,MG,-19.94136395,-43.93772292
35322,sao joao do jacutinga,MG,-19.72949964,-41.91872054
35354,vermelho velho,MG,-20.03618578,-42.26666771
35315,santa luzia de caratinga,MG,-18.93888415,-48.26013258
35365,granada,MG,-20.1675613,-42.38979685
35358,santana do tabuleiro,MG,-19.92991379,-42.19879331
35362,sao pedro dos ferros,MG,-20.0934309,-42.62611023
35355,sao vicente da estrela,MG,-19.96053291,-42.44247902
35321,santo antonio do manhuacu,MG,-20.24136096,-42.03416962
35395,grota,MG,-20.40913094,-42.55528403
35470,moeda,MG,-20.332202,-44.0543128
35430,ponte nova,MG,-20.41533925,-42.89153742
35420,mariana,MG,-20.37527122,-43.41210119
35450,itabirito,MG,-20.25779585,-43.81183983
35400,ouro preto,MG,-20.38523749,-43.50551303
35460,brumadinho,MG,-20.19822232,-44.00961734
35490,entre rios de minas,MG,-20.74076193,-44.05583266
35476,piedade dos gerais,MG,-20.47336703,-44.23282581
35412,amarantina,MG,-20.32564021,-43.69029078
35411,antonio pereira,MG,-20.28905181,-43.47553634
35410,cachoeira do campo,MG,-20.34580922,-43.67204765
35494,desterro de entre rios,MG,-20.65735526,-44.34001701
35488,itaguara,MG,-20.3959547,-44.49115997
35447,barra longa,MG,-20.28377201,-43.04455407
35439,oratorios,MG,-20.43131942,-42.80313894
35442,rio doce,MG,-20.24662393,-42.89854587
35424,cachoeira do brumado,MG,-20.39645982,-43.2746367
35495,sao bras do suacui,MG,-20.62886328,-43.95294451
35444,amparo da serra,MG,-20.51096008,-42.79541064
35410,ouro preto,MG,-20.34587931,-43.67212656
35438,acaiaca,MG,-20.36377944,-43.14662318
35440,dom silverio,MG,-20.1628871,-42.96468004
35480,bonfim,MG,-20.32778902,-44.23990764
35473,belo vale,MG,-20.41043473,-44.02981878
35478,crucilandia,MG,-20.39053791,-44.33883429
35441,sem peixe,MG,-20.10571315,-42.83962291
35436,guaraciaba,MG,-20.5738606,-43.01219447
35428,santa rita durao,MG,-20.19284792,-43.41451601
35418,lavras novas,MG,-20.47061607,-43.51664246
35498,jeceaba,MG,-20.53405434,-43.98602389
35464,brumadinho,MG,-20.16619375,-44.02370134
35413,santo antonio do leite,MG,-20.07978996,-45.30062661
35421,passagem de mariana,MG,-20.39310053,-43.44364275
35412,ouro preto,MG,-20.31538722,-43.70969473
35425,monsenhor horta,MG,-20.34786931,-43.3086612
35429,claudio manuel,MG,-20.21332044,-43.20023196
35435,vau-acu,MG,-20.51936437,-42.89865044
35423,bandeirantes,MG,-23.13289603,-50.374805
35437,diogo de vasconcelos,MG,-20.48941486,-43.19909445
35485,rio manso,MG,-20.29001432,-44.33570967
35411,ouro preto,MG,-20.3077023,-43.48316759
35409,santa rita de ouro preto,MG,-20.52836357,-43.55777144
35409,ouro preto,MG,-19.885284,-43.99317225
35426,furquim,MG,-20.3591036,-43.21150495
35418,ouro preto,MG,-20.47061607,-43.51664246
35413,ouro preto,MG,-20.3677694,-43.70148246
35406,sao bartolomeu,MG,-20.30999764,-43.57792427
35431,ponte nova,MG,-20.41877514,-42.92426107
35407,rodrigo silva,MG,-20.42327701,-43.61384389
35475,santana do paraopeba,MG,-12.97955438,-44.05292
35464,piedade do paraopeba,MG,-20.119355,-44.051055
35435,rosario do pontal,MG,-20.34697651,-42.91431018
35540,oliveira,MG,-20.70743288,-44.83297587
35500,divinopolis,MG,-20.14661532,-44.89259168
35570,formiga,MG,-20.47408426,-45.42432146
35560,santo antonio do monte,MG,-20.09237459,-45.30021165
